normMLT MLAT vSaps azim vMagnErr azimErr dtStr tmStr
-6.0 60.5 1682.5 -8.88 5.8 14.2 20120618 0326
-3.0 52.0 421.41 -11.01 1.02 12.68 20120618 0328
-2.0 52.0 421.41 -11.01 1.02 12.68 20120618 0328
-3.0 52.5 435.1 -11.04 0.75 7.68 20120618 0328
-2.0 52.5 435.1 -11.04 0.75 7.68 20120618 0328
-4.0 53.0 488.97 -13.23 8.33 41.72 20120618 0328
-3.0 53.0 457.66 -11.45 0.83 6.27 20120618 0328
-2.0 53.0 457.66 -11.45 0.83 6.27 20120618 0328
-4.0 53.5 531.54 -14.17 5.42 20.71 20120618 0328
-3.0 53.5 470.08 -11.71 0.85 5.63 20120618 0328
-2.0 53.5 470.08 -11.71 0.85 5.63 20120618 0328
-6.0 54.0 453.15 -14.53 11.83 48.47 20120618 0328
-5.0 54.0 426.08 -17.78 13.84 40.53 20120618 0328
-4.0 54.0 606.97 -13.03 3.73 12.47 20120618 0328
-3.0 54.0 481.21 -11.2 1.05 6.7 20120618 0328
-2.0 54.0 481.21 -11.2 1.05 6.7 20120618 0328
-6.0 54.5 390.9 -14.57 3.49 10.98 20120618 0328
-5.0 54.5 390.9 -14.57 3.49 10.98 20120618 0328
-4.0 54.5 748.02 -11.78 3.08 10.14 20120618 0328
-3.0 54.5 653.37 -9.7 1.93 8.09 20120618 0328
-2.0 54.5 527.88 -8.43 4.56 31.47 20120618 0328
-6.0 55.0 403.03 -13.86 2.03 5.81 20120618 0328
-5.0 55.0 403.03 -13.86 2.03 5.81 20120618 0328
-4.0 55.0 832.81 -10.93 2.88 9.75 20120618 0328
-3.0 55.0 708.8 -10.31 1.66 6.37 20120618 0328
-6.0 55.5 425.14 -12.63 1.78 5.11 20120618 0328
-5.0 55.5 425.14 -12.63 1.78 5.11 20120618 0328
-4.0 55.5 981.43 -19.53 3.46 8.19 20120618 0328
-3.0 55.5 744.69 -10.18 2.13 8.08 20120618 0328
-6.0 56.0 465.06 -11.68 2.26 6.32 20120618 0328
-5.0 56.0 465.06 -11.68 2.26 6.32 20120618 0328
-4.0 56.0 1021.05 -17.91 3.14 8.06 20120618 0328
-3.0 56.0 1133.59 -10.44 2.46 9.09 20120618 0328
-6.0 56.5 628.47 -10.59 4.68 12.57 20120618 0328
-5.0 56.5 1037.03 -15.68 2.79 8.1 20120618 0328
-4.0 56.5 1037.03 -15.68 2.79 8.1 20120618 0328
-3.0 56.5 1127.04 -11.15 2.69 9.44 20120618 0328
-6.0 57.0 1271.8 -19.97 3.28 5.19 20120618 0328
-5.0 57.0 1271.8 -19.97 3.28 5.19 20120618 0328
-4.0 57.0 753.16 -19.27 3.0 6.75 20120618 0328
-3.0 57.0 912.3 -14.11 4.84 7.42 20120618 0328
-6.0 57.5 1444.78 -19.29 2.67 4.28 20120618 0328
-5.0 57.5 1444.78 -19.29 2.67 4.28 20120618 0328
-4.0 57.5 753.16 -19.27 3.0 6.75 20120618 0328
-3.0 57.5 912.3 -14.11 4.84 7.42 20120618 0328
-6.0 58.0 1444.78 -19.29 2.67 4.28 20120618 0328
-5.0 58.0 1444.78 -19.29 2.67 4.28 20120618 0328
-4.0 58.0 739.29 -17.76 3.97 8.47 20120618 0328
-6.0 58.5 1526.64 -15.54 4.32 7.5 20120618 0328
-5.0 58.5 1526.64 -15.54 4.32 7.5 20120618 0328
-4.0 58.5 821.56 -19.29 4.17 7.79 20120618 0328
-6.0 59.0 1430.9 -12.62 5.19 10.0 20120618 0328
-5.0 59.0 1430.9 -12.62 5.19 10.0 20120618 0328
-4.0 59.0 821.56 -19.29 4.17 7.79 20120618 0328
-6.0 59.5 1367.38 -11.83 5.88 12.75 20120618 0328
-5.0 59.5 974.56 -16.81 8.73 12.43 20120618 0328
-4.0 59.5 796.18 -12.48 12.22 31.34 20120618 0328
-4.0 51.5 274.34 -11.35 0.92 10.44 20120618 0328
-4.0 52.0 547.52 -11.35 0.92 10.44 20120618 0328
-1.0 52.0 258.23 -11.01 1.02 12.68 20120618 0328
-4.0 52.5 753.07 -13.23 8.33 41.72 20120618 0328
-1.0 52.5 289.5 -11.13 0.82 9.5 20120618 0328
-6.0 53.5 796.22 -14.53 11.83 48.47 20120618 0328
-2.0 55.0 676.58 -7.05 2.44 29.4 20120618 0328
-2.0 55.5 753.54 -10.21 2.63 9.61 20120618 0328
-2.0 56.0 697.69 -9.56 4.01 14.1 20120618 0328
-2.0 56.5 738.9 -11.08 5.37 13.56 20120618 0328
-6.0 60.0 1574.26 -8.43 7.51 20.19 20120618 0328
-5.0 60.0 631.58 -16.81 8.73 12.43 20120618 0328
-6.0 60.5 1574.26 -8.43 7.51 20.19 20120618 0328
-3.0 52.0 471.04 -15.59 0.35 2.73 20120618 0330
-2.0 52.0 471.04 -15.59 0.35 2.73 20120618 0330
-3.0 52.5 471.04 -15.59 0.35 2.73 20120618 0330
-2.0 52.5 471.04 -15.59 0.35 2.73 20120618 0330
-4.0 53.0 552.7 -15.31 7.9 36.25 20120618 0330
-3.0 53.0 489.67 -11.44 0.83 6.11 20120618 0330
-2.0 53.0 489.67 -11.44 0.83 6.11 20120618 0330
-4.0 53.5 595.09 -15.27 4.76 17.3 20120618 0330
-3.0 53.5 503.18 -11.55 0.79 5.22 20120618 0330
-2.0 53.5 503.18 -11.55 0.79 5.22 20120618 0330
-6.0 54.0 383.68 -12.7 10.28 41.0 20120618 0330
-5.0 54.0 363.49 -9.72 4.87 24.1 20120618 0330
-4.0 54.0 665.96 -11.79 4.23 15.91 20120618 0330
-3.0 54.0 512.45 -10.57 1.05 7.08 20120618 0330
-2.0 54.0 512.45 -10.57 1.05 7.08 20120618 0330
-6.0 54.5 350.75 -16.45 3.67 10.64 20120618 0330
-5.0 54.5 350.75 -16.45 3.67 10.64 20120618 0330
-4.0 54.5 833.66 -9.92 3.6 14.14 20120618 0330
-3.0 54.5 712.29 -7.54 2.05 11.25 20120618 0330
-2.0 54.5 556.17 -6.64 5.06 48.35 20120618 0330
-6.0 55.0 373.13 -15.68 2.08 5.5 20120618 0330
-5.0 55.0 373.13 -15.68 2.08 5.5 20120618 0330
-4.0 55.0 913.52 -9.61 3.01 11.94 20120618 0330
-3.0 55.0 775.09 -8.22 1.58 7.56 20120618 0330
-6.0 55.5 390.78 -15.46 1.56 3.83 20120618 0330
-5.0 55.5 390.78 -15.46 1.56 3.83 20120618 0330
-4.0 55.5 1199.57 -8.75 2.32 11.16 20120618 0330
-3.0 55.5 814.56 -7.97 1.63 7.95 20120618 0330
-6.0 56.0 430.49 -14.87 2.56 6.08 20120618 0330
-5.0 56.0 430.49 -14.87 2.56 6.08 20120618 0330
-4.0 56.0 1153.01 -17.09 2.76 8.0 20120618 0330
-3.0 56.0 1270.32 -8.72 2.06 9.65 20120618 0330
-6.0 56.5 931.62 -16.25 5.7 12.28 20120618 0330
-5.0 56.5 1056.36 -17.8 2.57 6.63 20120618 0330
-4.0 56.5 1056.36 -17.8 2.57 6.63 20120618 0330
-3.0 56.5 1022.68 -10.66 3.99 8.94 20120618 0330
-6.0 57.0 1010.69 -18.57 2.93 5.93 20120618 0330
-5.0 57.0 990.77 -19.99 2.65 5.22 20120618 0330
-4.0 57.0 965.58 -18.74 2.48 5.99 20120618 0330
-3.0 57.0 1045.58 -10.07 3.8 7.85 20120618 0330
-5.0 57.5 902.96 -19.88 2.69 6.24 20120618 0330
-4.0 57.5 902.96 -19.88 2.69 6.24 20120618 0330
-3.0 57.5 882.1 -14.69 3.51 9.72 20120618 0330
-6.0 58.0 1211.58 -18.17 2.89 5.19 20120618 0330
-5.0 58.0 1211.58 -18.17 2.89 5.19 20120618 0330
-4.0 58.0 971.54 -19.57 4.05 7.73 20120618 0330
-3.0 58.0 832.99 -18.29 5.44 12.67 20120618 0330
-6.0 58.5 1284.2 -16.77 4.04 6.86 20120618 0330
-5.0 58.5 1126.37 -19.36 4.37 6.46 20120618 0330
-4.0 58.5 971.54 -19.57 4.05 7.73 20120618 0330
-3.0 58.5 832.08 -18.9 7.45 17.75 20120618 0330
-6.0 59.0 1339.69 -14.87 4.85 8.83 20120618 0330
-5.0 59.0 1120.21 -19.25 5.44 7.16 20120618 0330
-4.0 59.0 874.1 -16.08 7.35 13.41 20120618 0330
-6.0 59.5 1318.99 -14.91 5.65 11.78 20120618 0330
-5.0 59.5 1025.99 -19.9 6.67 8.51 20120618 0330
-6.0 60.0 1512.62 -11.18 5.17 12.51 20120618 0330
-5.0 60.0 1512.62 -11.18 5.17 12.51 20120618 0330
-4.0 51.5 777.46 -13.26 1.01 9.7 20120618 0330
-4.0 52.0 384.52 -13.26 1.01 9.7 20120618 0330
-4.0 52.5 836.39 -15.31 7.9 36.25 20120618 0330
-6.0 53.5 662.2 -12.7 10.28 41.0 20120618 0330
-2.0 55.0 772.18 -7.64 2.1 22.61 20120618 0330
-2.0 55.5 839.38 -7.63 1.96 10.01 20120618 0330
-2.0 56.0 814.49 -8.2 2.81 12.26 20120618 0330
-2.0 56.5 753.25 -10.0 4.08 11.28 20120618 0330
-6.0 57.5 1278.37 -18.17 2.89 5.19 20120618 0330
-6.0 60.5 1537.19 -10.1 5.17 13.31 20120618 0330
-6.0 61.0 1476.87 -10.1 5.17 13.31 20120618 0330
-5.0 52.0 1314.4 14.5 6.98 11.59 20120618 0332
-3.0 52.0 491.25 -14.91 1.34 11.45 20120618 0332
-2.0 52.0 491.25 -14.91 1.34 11.45 20120618 0332
-5.0 52.5 1314.4 14.5 6.98 11.59 20120618 0332
-3.0 52.5 504.98 -12.69 1.17 10.57 20120618 0332
-2.0 52.5 504.98 -12.69 1.17 10.57 20120618 0332
-5.0 53.0 1157.18 11.21 17.54 38.47 20120618 0332
-4.0 53.0 630.71 -17.41 7.26 33.39 20120618 0332
-3.0 53.0 526.38 -12.78 1.06 7.07 20120618 0332
-2.0 53.0 526.38 -12.78 1.06 7.07 20120618 0332
-4.0 53.5 643.38 -14.03 5.97 24.88 20120618 0332
-3.0 53.5 542.01 -12.95 1.03 6.21 20120618 0332
-2.0 53.5 542.01 -12.95 1.03 6.21 20120618 0332
-5.0 54.0 457.59 -10.29 3.89 19.93 20120618 0332
-4.0 54.0 607.56 -16.92 6.06 19.99 20120618 0332
-3.0 54.0 557.09 -12.24 1.18 7.17 20120618 0332
-2.0 54.0 557.09 -12.24 1.18 7.17 20120618 0332
-6.0 54.5 459.89 -17.32 4.58 12.39 20120618 0332
-5.0 54.5 511.83 -12.18 3.22 11.75 20120618 0332
-4.0 54.5 648.05 -19.3 5.17 14.44 20120618 0332
-3.0 54.5 771.59 -6.73 1.87 11.49 20120618 0332
-2.0 54.5 590.88 -6.11 4.37 46.91 20120618 0332
-6.0 55.0 463.5 -18.91 1.37 3.06 20120618 0332
-5.0 55.0 463.5 -18.91 1.37 3.06 20120618 0332
-4.0 55.0 795.53 -18.42 4.59 12.14 20120618 0332
-3.0 55.0 875.98 -8.18 1.82 7.56 20120618 0332
-6.0 55.5 463.5 -18.91 1.37 3.06 20120618 0332
-5.0 55.5 463.5 -18.91 1.37 3.06 20120618 0332
-4.0 55.5 1027.73 -14.72 4.21 13.67 20120618 0332
-3.0 55.5 914.67 -8.41 1.94 6.18 20120618 0332
-6.0 56.0 545.95 -18.19 2.56 5.15 20120618 0332
-5.0 56.0 545.95 -18.19 2.56 5.15 20120618 0332
-4.0 56.0 1101.65 -14.46 4.4 14.63 20120618 0332
-3.0 56.0 1315.94 -6.37 3.07 22.05 20120618 0332
-6.0 56.5 697.33 -17.42 5.26 11.05 20120618 0332
-5.0 56.5 697.33 -17.42 5.26 11.05 20120618 0332
-4.0 56.5 1100.85 -12.5 6.33 25.9 20120618 0332
-3.0 56.5 1362.64 -6.52 5.69 48.57 20120618 0332
-6.0 57.0 904.03 -18.66 6.0 12.41 20120618 0332
-5.0 57.0 904.03 -18.66 6.0 12.41 20120618 0332
-4.0 51.5 554.67 14.5 6.98 11.59 20120618 0332
-3.0 51.5 189.39 -11.92 1.46 16.85 20120618 0332
-2.0 51.5 193.96 -14.91 1.34 11.45 20120618 0332
-4.0 52.0 1268.07 14.5 6.98 11.59 20120618 0332
-4.0 52.5 977.86 -17.41 7.26 33.39 20120618 0332
-6.0 53.0 311.8 11.21 17.54 38.47 20120618 0332
-6.0 53.5 722.21 -15.82 7.6 23.97 20120618 0332
-6.0 54.0 781.12 -12.23 8.49 28.33 20120618 0332
-2.0 55.0 864.68 -9.45 2.29 19.43 20120618 0332
-4.0 57.0 893.59 -10.9 6.09 29.44 20120618 0332
-6.0 57.5 1735.11 -18.66 6.0 12.41 20120618 0332
-5.0 57.5 1622.65 -14.38 7.07 16.95 20120618 0332
-6.0 58.0 1981.59 -14.38 7.07 16.95 20120618 0332
-5.0 58.0 1829.21 -14.38 7.07 16.95 20120618 0332
-3.0 52.0 492.38 -11.7 1.55 20.45 20120618 0334
-2.0 52.0 492.38 -11.7 1.55 20.45 20120618 0334
-3.0 52.5 516.7 -12.02 1.33 12.1 20120618 0334
-2.0 52.5 516.7 -12.02 1.33 12.1 20120618 0334
-4.0 53.0 593.31 -14.24 6.67 36.07 20120618 0334
-3.0 53.0 536.52 -11.4 1.09 8.43 20120618 0334
-2.0 53.0 536.52 -11.4 1.09 8.43 20120618 0334
-4.0 53.5 618.54 -10.79 5.7 30.03 20120618 0334
-3.0 53.5 571.16 -10.99 1.05 7.14 20120618 0334
-2.0 53.5 571.16 -10.99 1.05 7.14 20120618 0334
-5.0 54.0 533.75 -9.81 2.66 14.94 20120618 0334
-4.0 54.0 638.54 -16.79 4.9 18.36 20120618 0334
-3.0 54.0 571.16 -10.99 1.05 7.14 20120618 0334
-2.0 54.0 571.16 -10.99 1.05 7.14 20120618 0334
-6.0 54.5 538.8 -16.66 2.7 7.72 20120618 0334
-5.0 54.5 538.8 -16.66 2.7 7.72 20120618 0334
-4.0 54.5 690.75 -19.75 3.97 11.88 20120618 0334
-3.0 54.5 793.34 -5.6 1.77 12.56 20120618 0334
-2.0 54.5 617.03 -5.62 4.12 49.91 20120618 0334
-6.0 55.0 565.79 -17.72 1.02 2.32 20120618 0334
-5.0 55.0 565.79 -17.72 1.02 2.32 20120618 0334
-4.0 55.0 929.98 -15.38 3.65 11.32 20120618 0334
-3.0 55.0 930.43 -8.36 1.87 6.96 20120618 0334
-6.0 55.5 565.79 -17.72 1.02 2.32 20120618 0334
-5.0 55.5 565.79 -17.72 1.02 2.32 20120618 0334
-4.0 55.5 1072.93 -16.9 3.06 8.56 20120618 0334
-3.0 55.5 930.43 -8.36 1.87 6.96 20120618 0334
-6.0 56.0 637.49 -17.83 1.67 3.37 20120618 0334
-5.0 56.0 637.49 -17.83 1.67 3.37 20120618 0334
-4.0 56.0 1223.75 -19.78 3.68 8.09 20120618 0334
-3.0 56.0 1207.68 -9.83 2.8 13.45 20120618 0334
-6.0 56.5 771.61 -17.62 3.5 6.8 20120618 0334
-5.0 56.5 771.61 -17.62 3.5 6.8 20120618 0334
-4.0 56.5 1223.75 -19.78 3.68 8.09 20120618 0334
-3.0 56.5 1410.15 -16.81 2.72 9.58 20120618 0334
-6.0 57.0 1070.6 -17.52 4.73 9.6 20120618 0334
-5.0 57.0 1070.6 -17.52 4.73 9.6 20120618 0334
-4.0 57.0 1391.71 -17.55 3.27 10.7 20120618 0334
-3.0 57.0 1391.71 -17.55 3.27 10.7 20120618 0334
-2.0 51.5 201.62 -11.7 1.55 20.45 20120618 0334
-4.0 52.0 891.05 -11.41 2.69 41.2 20120618 0334
-4.0 52.5 908.56 -14.24 6.67 36.07 20120618 0334
-5.0 53.0 385.19 -5.51 3.38 36.11 20120618 0334
-6.0 53.5 376.2 -13.34 9.11 33.85 20120618 0334
-6.0 54.0 927.56 -13.34 9.11 33.85 20120618 0334
-2.0 55.0 918.22 -8.23 2.13 20.71 20120618 0334
-6.0 57.5 1656.42 -17.04 5.15 11.49 20120618 0334
-5.0 57.5 1792.43 -15.9 5.6 12.5 20120618 0334
-6.0 58.0 1706.19 -17.04 5.15 11.49 20120618 0334
-5.0 58.0 2032.89 -15.9 5.6 12.5 20120618 0334
-3.0 52.0 559.06 -17.18 5.66 45.73 20120618 0336
-2.0 52.0 559.06 -17.18 5.66 45.73 20120618 0336
-3.0 52.5 572.64 -15.18 1.5 10.91 20120618 0336
-2.0 52.5 581.51 -12.97 1.57 13.19 20120618 0336
-3.0 53.0 601.63 -14.51 1.52 8.56 20120618 0336
-2.0 53.0 601.63 -14.51 1.52 8.56 20120618 0336
-3.0 53.5 628.17 -13.36 1.42 7.63 20120618 0336
-2.0 53.5 628.17 -13.36 1.42 7.63 20120618 0336
-5.0 54.0 601.78 -9.14 1.58 9.09 20120618 0336
-4.0 54.0 642.27 -11.14 4.42 24.44 20120618 0336
-3.0 54.0 628.17 -13.36 1.42 7.63 20120618 0336
-2.0 54.0 628.17 -13.36 1.42 7.63 20120618 0336
-6.0 54.5 613.34 -14.2 1.71 5.41 20120618 0336
-5.0 54.5 613.34 -14.2 1.71 5.41 20120618 0336
-4.0 54.5 783.86 -17.89 3.91 12.41 20120618 0336
-3.0 54.5 774.18 -3.73 2.29 24.44 20120618 0336
-2.0 54.5 682.11 -10.29 4.32 25.66 20120618 0336
-6.0 55.0 643.66 -15.62 1.04 2.52 20120618 0336
-5.0 55.0 643.66 -15.62 1.04 2.52 20120618 0336
-4.0 55.0 918.38 -19.41 2.96 7.3 20120618 0336
-3.0 55.0 900.62 -7.5 2.53 10.21 20120618 0336
-6.0 55.5 643.66 -15.62 1.04 2.52 20120618 0336
-5.0 55.5 643.66 -15.62 1.04 2.52 20120618 0336
-4.0 55.5 992.19 -19.7 2.63 6.03 20120618 0336
-3.0 55.5 970.93 -9.85 3.7 10.07 20120618 0336
-6.0 56.0 723.04 -15.91 1.54 3.27 20120618 0336
-5.0 56.0 723.04 -15.91 1.54 3.27 20120618 0336
-4.0 56.0 1029.21 -18.78 3.01 7.14 20120618 0336
-3.0 56.0 1045.12 -12.4 2.95 11.43 20120618 0336
-6.0 56.5 860.25 -15.62 2.51 5.21 20120618 0336
-5.0 56.5 860.25 -15.62 2.51 5.21 20120618 0336
-4.0 56.5 1433.89 -19.84 1.96 5.88 20120618 0336
-3.0 56.5 1433.89 -19.84 1.96 5.88 20120618 0336
-6.0 57.0 1112.4 -15.69 4.12 8.78 20120618 0336
-5.0 57.0 1126.33 -13.51 3.45 8.55 20120618 0336
-4.0 57.0 1433.89 -19.84 1.96 5.88 20120618 0336
-3.0 57.0 1433.89 -19.84 1.96 5.88 20120618 0336
-4.0 51.5 382.5 -14.27 1.79 16.81 20120618 0336
-3.0 51.5 203.93 -14.27 1.79 16.81 20120618 0336
-2.0 51.5 205.67 -17.18 5.66 45.73 20120618 0336
-4.0 52.0 689.41 -14.27 1.79 16.81 20120618 0336
-4.0 52.5 850.21 -14.27 1.79 16.81 20120618 0336
-4.0 53.0 1100.35 -6.27 6.36 46.17 20120618 0336
-6.0 53.5 569.71 -8.55 5.35 25.96 20120618 0336
-4.0 53.5 878.04 -7.21 4.34 30.24 20120618 0336
-6.0 54.0 846.59 -8.55 5.35 25.96 20120618 0336
-2.0 55.0 1013.61 -6.91 4.07 44.33 20120618 0336
-6.0 57.5 1612.38 -13.83 5.49 13.84 20120618 0336
-5.0 57.5 1863.24 -14.02 4.87 11.43 20120618 0336
-6.0 58.0 1720.26 -13.83 5.49 13.84 20120618 0336
-5.0 58.0 2068.82 -14.02 4.87 11.43 20120618 0336
-3.0 52.0 602.47 -8.27 1.14 19.37 20120618 0338
-2.0 52.0 602.47 -8.27 1.14 19.37 20120618 0338
-3.0 52.5 617.46 -10.51 1.55 16.26 20120618 0338
-2.0 52.5 617.46 -10.51 1.55 16.26 20120618 0338
-3.0 53.0 630.15 -12.98 1.23 7.78 20120618 0338
-2.0 53.0 640.25 -11.99 1.44 10.2 20120618 0338
-3.0 53.5 630.15 -12.98 1.23 7.78 20120618 0338
-2.0 53.5 640.25 -11.99 1.44 10.2 20120618 0338
-5.0 54.0 579.36 -10.0 1.44 8.18 20120618 0338
-4.0 54.0 605.35 -10.47 2.95 18.11 20120618 0338
-3.0 54.0 673.16 -11.15 1.62 10.79 20120618 0338
-2.0 54.0 673.16 -11.15 1.62 10.79 20120618 0338
-6.0 54.5 635.62 -11.68 1.84 6.5 20120618 0338
-5.0 54.5 622.1 -12.05 1.47 6.18 20120618 0338
-4.0 54.5 627.15 -12.42 1.93 9.27 20120618 0338
-3.0 54.5 706.94 -5.78 2.81 18.15 20120618 0338
-2.0 54.5 756.62 -10.09 4.15 25.14 20120618 0338
-6.0 55.0 663.45 -13.39 1.04 2.79 20120618 0338
-5.0 55.0 663.45 -13.39 1.04 2.79 20120618 0338
-4.0 55.0 757.21 -10.93 1.72 7.0 20120618 0338
-3.0 55.0 757.21 -10.93 1.72 7.0 20120618 0338
-6.0 55.5 687.78 -13.9 1.07 2.59 20120618 0338
-5.0 55.5 687.78 -13.9 1.07 2.59 20120618 0338
-4.0 55.5 804.3 -13.41 1.72 6.05 20120618 0338
-3.0 55.5 804.3 -13.41 1.72 6.05 20120618 0338
-6.0 56.0 727.45 -14.17 1.38 3.15 20120618 0338
-5.0 56.0 727.45 -14.17 1.38 3.15 20120618 0338
-4.0 56.0 990.55 -19.49 4.41 9.79 20120618 0338
-3.0 56.0 866.33 -15.25 4.23 13.9 20120618 0338
-6.0 56.5 868.36 -13.83 2.56 5.92 20120618 0338
-5.0 56.5 868.36 -13.83 2.56 5.92 20120618 0338
-4.0 56.5 1480.97 -19.47 3.95 7.85 20120618 0338
-6.0 57.0 1077.87 -14.0 4.08 9.89 20120618 0338
-5.0 57.0 1546.69 -18.75 4.05 8.28 20120618 0338
-4.0 57.0 1546.69 -18.75 4.05 8.28 20120618 0338
-3.0 51.5 214.01 -8.27 1.14 19.37 20120618 0338
-2.0 51.5 231.52 -8.27 1.14 19.37 20120618 0338
-4.0 52.0 595.44 -13.28 1.26 8.48 20120618 0338
-4.0 52.5 653.66 -13.28 1.26 8.48 20120618 0338
-4.0 53.0 650.27 -7.96 4.06 31.9 20120618 0338
-6.0 53.5 472.61 -10.96 3.39 13.7 20120618 0338
-4.0 53.5 684.28 -6.5 3.05 23.75 20120618 0338
-6.0 54.0 617.57 -10.96 3.39 13.7 20120618 0338
-2.0 55.0 1077.65 -6.36 3.87 46.38 20120618 0338
-6.0 57.5 1488.16 -14.0 4.08 9.89 20120618 0338
-5.0 57.5 1833.65 -10.35 3.68 11.32 20120618 0338
-6.0 58.0 1702.07 -10.35 3.68 11.32 20120618 0338
-5.0 58.0 2050.88 -10.35 3.68 11.32 20120618 0338
-3.0 52.5 639.85 -9.14 1.16 14.52 20120618 0340
-2.0 52.5 658.94 -6.02 1.63 32.08 20120618 0340
-3.0 53.0 647.86 -9.66 1.16 11.21 20120618 0340
-2.0 53.0 678.61 -7.73 1.59 19.15 20120618 0340
-3.0 53.5 719.04 -7.86 1.59 16.35 20120618 0340
-2.0 53.5 719.04 -7.86 1.59 16.35 20120618 0340
-5.0 54.0 555.25 -10.63 0.9 4.52 20120618 0340
-4.0 54.0 552.25 -9.91 1.83 11.23 20120618 0340
-3.0 54.0 719.04 -7.86 1.59 16.35 20120618 0340
-2.0 54.0 719.04 -7.86 1.59 16.35 20120618 0340
-6.0 54.5 594.69 -8.9 2.32 10.52 20120618 0340
-5.0 54.5 588.34 -10.65 0.76 3.3 20120618 0340
-4.0 54.5 601.46 -11.27 0.85 4.18 20120618 0340
-3.0 54.5 622.28 -7.95 2.43 12.11 20120618 0340
-2.0 54.5 798.05 -7.62 3.85 33.29 20120618 0340
-6.0 55.0 627.57 -11.23 1.34 4.29 20120618 0340
-5.0 55.0 630.29 -11.15 0.61 2.21 20120618 0340
-4.0 55.0 624.2 -11.62 0.6 2.63 20120618 0340
-3.0 55.0 653.06 -11.95 1.26 4.74 20120618 0340
-6.0 55.5 647.08 -11.88 1.24 3.44 20120618 0340
-5.0 55.5 630.29 -11.15 0.61 2.21 20120618 0340
-4.0 55.5 646.54 -11.85 0.64 2.68 20120618 0340
-3.0 55.5 653.06 -11.95 1.26 4.74 20120618 0340
-6.0 56.0 680.38 -12.23 1.49 3.88 20120618 0340
-5.0 56.0 680.38 -12.23 1.49 3.88 20120618 0340
-4.0 56.0 1228.12 -18.74 4.76 9.7 20120618 0340
-3.0 56.0 745.75 -14.77 4.43 14.8 20120618 0340
-6.0 56.5 794.66 -11.68 2.22 5.7 20120618 0340
-5.0 56.5 794.66 -11.68 2.22 5.7 20120618 0340
-4.0 56.5 1467.57 -19.17 3.75 8.27 20120618 0340
-3.0 56.5 1418.21 -19.65 6.58 19.83 20120618 0340
-6.0 57.0 975.56 -11.42 3.43 9.31 20120618 0340
-5.0 57.0 975.56 -11.42 3.43 9.31 20120618 0340
-4.0 57.0 1600.49 -17.9 2.22 5.23 20120618 0340
-4.0 51.5 336.67 -7.43 1.36 23.71 20120618 0340
-3.0 51.5 231.35 -7.43 1.36 23.71 20120618 0340
-2.0 51.5 248.45 -4.46 1.24 36.92 20120618 0340
-4.0 52.0 510.24 -7.43 1.36 23.71 20120618 0340
-2.0 52.0 668.62 -4.46 1.24 36.92 20120618 0340
-4.0 52.5 518.32 -7.43 1.36 23.71 20120618 0340
-6.0 53.0 398.06 -9.49 2.02 12.55 20120618 0340
-4.0 53.0 584.6 -4.49 3.41 35.21 20120618 0340
-6.0 53.5 465.58 -8.9 2.32 10.52 20120618 0340
-4.0 53.5 610.85 -4.49 3.41 35.21 20120618 0340
-6.0 54.0 588.83 -8.9 2.32 10.52 20120618 0340
-2.0 55.0 1165.54 -6.26 2.17 27.54 20120618 0340
-6.0 57.5 1442.76 -11.42 3.43 9.31 20120618 0340
-5.0 57.5 1389.84 -8.96 4.44 15.66 20120618 0340
-6.0 58.0 1534.61 -8.96 4.44 15.66 20120618 0340
-5.0 58.0 1466.83 -8.96 4.44 15.66 20120618 0340
-3.0 52.5 638.54 -10.23 1.07 11.56 20120618 0342
-2.0 52.5 644.43 4.49 1.32 41.38 20120618 0342
-1.0 52.5 644.43 4.49 1.32 41.38 20120618 0342
-3.0 53.0 638.54 -10.23 1.07 11.56 20120618 0342
-2.0 53.0 675.96 -6.92 1.58 21.7 20120618 0342
-5.0 53.5 512.0 -7.11 3.27 29.36 20120618 0342
-4.0 53.5 512.0 -7.11 3.27 29.36 20120618 0342
-3.0 53.5 675.96 -6.92 1.58 21.7 20120618 0342
-2.0 53.5 675.96 -6.92 1.58 21.7 20120618 0342
-5.0 54.0 532.78 -8.2 0.98 6.48 20120618 0342
-4.0 54.0 543.7 -8.77 1.24 7.27 20120618 0342
-3.0 54.0 604.59 -4.18 2.57 24.52 20120618 0342
-2.0 54.0 711.67 -5.87 1.79 25.38 20120618 0342
-5.0 54.5 543.63 -8.88 0.78 4.41 20120618 0342
-4.0 54.5 584.56 -10.66 0.85 3.97 20120618 0342
-3.0 54.5 597.42 -9.52 1.29 6.2 20120618 0342
-6.0 55.0 571.5 -11.37 1.79 5.88 20120618 0342
-5.0 55.0 592.3 -10.43 0.66 2.54 20120618 0342
-4.0 55.0 621.77 -12.17 0.75 2.84 20120618 0342
-3.0 55.0 625.29 -11.83 1.16 4.58 20120618 0342
-6.0 55.5 618.29 -11.93 1.58 4.16 20120618 0342
-5.0 55.5 609.57 -10.82 0.66 2.24 20120618 0342
-4.0 55.5 621.77 -12.17 0.75 2.84 20120618 0342
-3.0 55.5 625.29 -11.83 1.16 4.58 20120618 0342
-6.0 56.0 648.87 -12.09 1.63 4.04 20120618 0342
-5.0 56.0 648.87 -12.09 1.63 4.04 20120618 0342
-4.0 56.0 730.45 -14.55 3.73 11.32 20120618 0342
-3.0 56.0 683.45 -12.15 3.05 12.29 20120618 0342
